Pays;Date;Nouveau Cas
Sudan;2021-02-28;0.002205281917014398
Sudan;2021-03-31;0.0033888820358670057
Sudan;2021-04-30;0.004814219365891824
Sudan;2021-05-16;0.002155110042997524
Suriname;2020-03-31;0.0013637122976165718
Suriname;2020-04-30;0.00017046403720207147
Suriname;2020-05-31;0.0022160324836269295
Suriname;2020-06-30;0.08386830630341917
Suriname;2020-07-31;0.19347668222435113
Suriname;2020-08-31;0.40638626468973843
Suriname;2020-09-30;0.14370118336134624
Suriname;2020-10-31;0.0555712761278753
Suriname;2020-11-30;0.018580580055025792
Suriname;2020-12-31;0.15307670540746018
Suriname;2021-01-31;0.36837278439367643
Suriname;2021-02-28;0.0836978422662171
Suriname;2021-03-31;0.032899559179999795
Suriname;2021-04-30;0.2115458701677707
Suriname;2021-05-16;0.27052642703968743
Sweden;2020-02-29;0.00012872217496908193
Sweden;2020-03-31;0.04772622179622883
Sweden;2020-04-30;0.16602190059281513
Sweden;2020-05-31;0.16892310038250288
Sweden;2020-06-30;0.28975361585540343
Sweden;2020-07-31;0.09062041117823368
Sweden;2020-08-31;0.07231215721532348
Sweden;2020-09-30;0.08400607172597624
Sweden;2020-10-31;0.31182451800971756
Sweden;2020-11-30;1.1760652007521335
Sweden;2020-12-31;1.9234063452110897
Sweden;2021-01-31;1.2830432298572074
Sweden;2021-02-28;0.8946389194466531
Sweden;2021-03-31;1.4612640319547847
Sweden;2021-04-30;1.6705959935718127
Sweden;2021-05-16;0.6289761537220018
Switzerland;2020-02-29;0.0001964269249087597
Switzerland;2020-03-31;0.1916549060859763
Switzerland;2020-04-30;0.14998928895532998
Switzerland;2020-05-31;0.01474357389315161
Switzerland;2020-06-30;0.00984445529542725
Switzerland;2020-07-31;0.04064881893111862
Switzerland;2020-08-31;0.08024617608772565
Switzerland;2020-09-30;0.1283130000653986
Switzerland;2020-10-31;1.1666488341830916
Switzerland;2020-11-30;1.9968645640974565
Switzerland;2020-12-31;1.4469038379279133
Switzerland;2021-01-31;0.7975395332295429
Switzerland;2021-02-28;0.3883706941196018
Switzerland;2021-03-31;0.533726618552084
Switzerland;2021-04-30;0.6799837959341476
Switzerland;2021-05-16;0.22572920029514879
Syria;2020-03-31;5.1426640725545325e-05
Syria;2020-04-30;0.00018856434932699954
Syria;2020-05-31;0.00045141162414645347
Syria;2020-06-30;0.0008971091771011796
Syria;2020-07-31;0.0027313260296456298
Syria;2020-08-31;0.011473854952988336
Syria;2020-09-30;0.008199692160128617
Syria;2020-10-31;0.008731100780959252
Syria;2020-11-30;0.012336679702939151
Syria;2020-12-31;0.02026781051705659
Syria;2021-01-31;0.014410887545536146
Syria;2021-02-28;0.008799669635259978
Syria;2021-03-31;0.01897643042772623
Syria;2021-04-30;0.021850608237165038
Syria;2021-05-16;0.0057426415476858955
Taiwan;2020-01-31;3.7788491514909134e-05
Taiwan;2020-02-29;0.0001217629171035961
Taiwan;2020-03-31;0.0011882381220799205
Taiwan;2020-04-30;0.0004492631768994753
Taiwan;2020-05-31;5.458337663264653e-05
Taiwan;2020-06-30;2.099360639717174e-05
Taiwan;2020-07-31;8.397442558868697e-05
Taiwan;2020-08-31;8.817314686812131e-05
Taiwan;2020-09-30;0.00010916675326529305
Taiwan;2020-10-31;0.00017214757245680827
Taiwan;2020-11-30;0.0005038465535321218
Taiwan;2020-12-31;0.0005206414386498591
Taiwan;2021-01-31;0.0004576606194583439
Taiwan;2021-02-28;0.00018474373629511132
Taiwan;2021-03-31;0.0003149040959575761
Taiwan;2021-04-30;0.0004114746853845661
Taiwan;2021-05-16;0.002326091588806629
Tajikistan;2020-05-31;0.04104788164621822
Tajikistan;2020-06-30;0.020655000470766256
Tajikistan;2020-07-31;0.0158215206651707
Tajikistan;2020-08-31;0.012309122107959179
Tajikistan;2020-09-30;0.01243493936971004
Tajikistan;2020-10-31;0.013084995222089484
Tajikistan;2020-11-30;0.012340576423396893
Tajikistan;2020-12-31;0.011554218537454017
Tajikistan;2021-01-31;0.00012581726175086043
Tajikistan;2021-02-28;0.0
Tajikistan;2021-03-31;0.0
Tajikistan;2021-04-30;0.0
Tajikistan;2021-05-16;0.0
Tanzania;2020-03-31;3.0133484808781192e-05
Tanzania;2020-04-30;0.0007717520276026738
Tanzania;2020-05-31;4.8548392191925254e-05
Tanzania;2020-06-30;0.0
Tanzania;2020-07-31;0.0
Tanzania;2020-08-31;0.0
Tanzania;2020-09-30;0.0
Tanzania;2020-10-31;0.0
Tanzania;2020-11-30;0.0
Tanzania;2020-12-31;0.0
Tanzania;2021-01-31;0.0
Tanzania;2021-02-28;0.0
Tanzania;2021-03-31;0.0
Tanzania;2021-04-30;0.0
Tanzania;2021-05-16;0.0
Thailand;2020-01-31;2.148997812005041e-05
Thailand;2020-02-29;3.29512997840773e-05
Thailand;2020-03-31;0.0023051583196774072
Thailand;2020-04-30;0.0018667627660283789
Thailand;2020-05-31;0.00018194848141642682
Thailand;2020-06-30;0.00012893986872030246
Thailand;2020-07-31;0.00019914046391246714
Thailand;2020-08-31;0.0001461318512163428
Thailand;2020-09-30;0.0002249284376565276
Thailand;2020-10-31;0.00030802301972072255
Thailand;2020-11-30;0.0003209170065927528
Thailand;2020-12-31;0.004520058731250603
Thailand;2021-01-31;0.017534389480753133
Thailand;2021-02-28;0.009187681978925551
Thailand;2021-03-31;0.004057307869065517
Thailand;2021-04-30;0.05199142039844196
Thailand;2021-05-16;0.051997151059273966
Timor;2020-03-31;0.0
Timor;2020-04-30;0.0017444832613038724
Timor;2020-05-31;0.0
Timor;2020-06-30;0.0
Timor;2020-07-31;0.0
Timor;2020-08-31;0.00022754129495267898
Timor;2020-09-30;7.584709831755967e-05
Timor;2020-10-31;0.00015169419663511934
Timor;2020-11-30;0.0
Timor;2020-12-31;0.0010618593764458353
Timor;2021-01-31;0.001972024556256551
Timor;2021-02-28;0.003261425227655066
Timor;2021-03-31;0.037240925273921796
Timor;2021-04-30;0.12681634838695977
Timor;2021-05-16;0.1654983685289152
Togo;2020-03-31;0.00041069066453010885
Togo;2020-04-30;0.0009904892497490862
Togo;2020-05-31;0.003937798724612221
Togo;2020-06-30;0.0025124605359489014
Togo;2020-07-31;0.0035150289228900494
Togo;2020-08-31;0.00554432397115647
Togo;2020-09-30;0.004638388681751818
Togo;2020-10-31;0.006607288044057928
Togo;2020-11-30;0.007766885214495883
Togo;2020-12-31;0.007960151409568874
Togo;2021-01-31;0.01705574171519158
Togo;2021-02-28;0.02206858364989732
Togo;2021-03-31;0.040440951319023664
Togo;2021-04-30;0.03283109488802459
Togo;2021-05-16;0.003720374255155104
Tonga;2021-04-30;0.0
Tonga;2021-05-11;0.0
Trinidad and Tobago;2020-03-31;0.006073636772226474
Trinidad and Tobago;2020-04-30;0.0020721819575831497
Trinidad and Tobago;2020-05-31;7.145455026148793e-05
Trinidad and Tobago;2020-06-30;0.000928909153399343
Trinidad and Tobago;2020-07-31;0.002786727460198029
Trinidad and Tobago;2020-08-31;0.1136127349157658
Trinidad and Tobago;2020-09-30;0.19807201332484453
Trinidad and Tobago;2020-10-31;0.08295873285358749
Trinidad and Tobago;2020-11-30;0.0698110956054737
Trinidad and Tobago;2020-12-31;0.03436963867577569
Trinidad and Tobago;2021-01-31;0.0290105474061641
Trinidad and Tobago;2021-02-28;0.0106467279889617
Trinidad and Tobago;2021-03-31;0.02236527423184572
Trinidad and Tobago;2021-04-30;0.19992983163164324
Trinidad and Tobago;2021-05-16;0.38806966247014096
Tunisia;2020-03-31;0.0033252618876420236
Tunisia;2020-04-30;0.005076735706323701
Tunisia;2020-05-31;0.0007022817727081119
Tunisia;2020-06-30;0.0008207389391889983
Tunisia;2020-07-31;0.0030545026499714267
Tunisia;2020-08-31;0.01919006096990359
Tunisia;2020-09-30;0.1236185144489821
Tunisia;2020-10-31;0.35029476373633534
Tunisia;2020-11-30;0.31269307460483114
Tunisia;2020-12-31;0.3585106143544025
Tunisia;2021-01-31;0.578138662236143
Tunisia;2021-02-28;0.20638622891441283
Tunisia;2021-03-31;0.1754942921414331
Tunisia;2021-04-30;0.46622202359023707
Tunisia;2021-05-16;0.14767378047077925
Turkey;2020-03-31;0.01604238756874083
Turkey;2020-04-30;0.12648112410349524
Turkey;2020-05-31;0.05185971526101896
Turkey;2020-06-30;0.04264216012728716
Turkey;2020-07-31;0.03671726650710992
Turkey;2020-08-31;0.04655019482252513
Turkey;2020-09-30;0.05754154240288192
Turkey;2020-10-31;0.06723337359186106
Turkey;2020-11-30;0.3124056375914142
Turkey;2020-12-31;0.8852125433163731
Turkey;2021-01-31;0.30425757496226513
Turkey;2021-02-28;0.2657428022057678
Turkey;2021-03-31;0.7299037348848073
Turkey;2021-04-30;1.782577224858321
Turkey;2021-05-16;0.3518926762611685
Turkmenistan;2021-04-04;0.0
Turks and Caicos Islands;2021-01-31;0.0
Turks and Caicos Islands;2021-02-28;0.0
Turks and Caicos Islands;2021-03-31;0.0
Tuvalu;2021-04-27;0.0
Uganda;2020-03-31;9.400756432959489e-05
Uganda;2020-04-30;8.526267462451631e-05
Uganda;2020-05-31;0.0007301982903740626
Uganda;2020-06-30;0.0010318969851992742
Uganda;2020-07-31;0.0005793489429614569
Uganda;2020-08-31;0.003974552370958221
Uganda;2020-09-30;0.011274349052272578
Uganda;2020-10-31;0.009545047113093287
Uganda;2020-11-30;0.017411075402811484
Uganda;2020-12-31;0.032262084344461206
Uganda;2021-01-31;0.00889355283006493
Uganda;2021-02-28;0.0017008810476377867
Uganda;2021-03-31;0.0011149734373975208
Uganda;2021-04-30;0.002184036203843379
Uganda;2021-05-16;0.0019960210751841893
Ukraine;2020-03-31;0.0014725466429720802
Ukraine;2020-04-30;0.022319142518711917
Ukraine;2020-05-31;0.03033354621998077
Ukraine;2020-06-30;0.049348605044446325
Ukraine;2020-07-31;0.0597936253318632
Ukraine;2020-08-31;0.12056589967489417
Ukraine;2020-09-30;0.2065086607350628
Ukraine;2020-10-31;0.42274893406715847
Ukraine;2020-11-30;0.8071865032228306
Ukraine;2020-12-31;0.7652074910825754
Ukraine;2021-01-31;0.37657636518278703
Ukraine;2021-02-28;0.3063582986314988
Ukraine;2021-03-31;0.7534248313756885
Ukraine;2021-04-30;0.9124324300593508
Ukraine;2021-05-16;0.1973418292262506
United Arab Emirates;2020-01-31;0.0
United Arab Emirates;2020-02-29;0.00017188384696271132
United Arab Emirates;2020-03-31;0.006501253741001375
United Arab Emirates;2020-04-30;0.11947949526813881
United Arab Emirates;2020-05-31;0.22320634150287147
United Arab Emirates;2020-06-30;0.1426635929790504
United Arab Emirates;2020-07-31;0.1197019331877376
United Arab Emirates;2020-08-31;0.09832767127719809
United Arab Emirates;2020-09-30;0.24224500525762355
United Arab Emirates;2020-10-31;0.3886495996117447
United Arab Emirates;2020-11-30;0.3663249211356467
United Arab Emirates;2020-12-31;0.3939375556094799
United Arab Emirates;2021-01-31;0.9497189193561434
United Arab Emirates;2021-02-28;0.8888922591603979
United Arab Emirates;2021-03-31;0.7069481517431044
United Arab Emirates;2021-04-30;0.5944350076842191
United Arab Emirates;2021-05-16;0.26233519372320635
United Kingdom;2020-02-29;8.69104035052645e-05
United Kingdom;2020-03-31;0.05708687758378001
United Kingdom;2020-04-30;0.20616326157597964
United Kingdom;2020-05-31;0.1160298078525877
United Kingdom;2020-06-30;0.04076981759008823
United Kingdom;2020-07-31;0.028838050329195983
United Kingdom;2020-08-31;0.049038090384580596
United Kingdom;2020-09-30;0.17347463845419447
United Kingdom;2020-10-31;0.8233611747128318
United Kingdom;2020-11-30;0.9117357975585071
United Kingdom;2020-12-31;1.2705107815743582
United Kingdom;2021-01-31;1.8832954138823668
United Kingdom;2021-02-28;0.5312435240701456
United Kingdom;2021-03-31;0.2521211883380262
United Kingdom;2021-04-30;0.10644904065939718
United Kingdom;2021-05-16;0.050589220128496586
United States;2020-01-31;2.1147867134730197e-06
United States;2020-02-29;5.1359105898630465e-06
United States;2020-03-31;0.0580889614456769
United States;2020-04-30;0.2684930190301469
United States;2020-05-31;0.21682545638373701
United States;2020-06-30;0.25481850602844275
United States;2020-07-31;0.5816406658524396
United States;2020-08-31;0.44092547694943357
United States;2020-09-30;0.36511279017052695
United States;2020-10-31;0.5831346116093145
United States;2020-11-30;1.3609296000584552
United States;2020-12-31;1.9422899056151657
United States;2021-01-31;1.810880382476216
United States;2021-02-28;0.7255806023811042
United States;2021-03-31;0.5478705431621519
United States;2021-04-30;0.5694096458388745
United States;2021-05-16;0.17941699420911278
Uruguay;2020-03-31;0.009615033075425904
Uruguay;2020-04-30;0.00878019487426617
Uruguay;2020-05-31;0.005181754352025936
Uruguay;2020-06-30;0.0032529902321051713
Uruguay;2020-07-31;0.009442307930358374
Uruguay;2020-08-31;0.009528670502892139
Uruguay;2020-09-30;0.012983173404242763
Uruguay;2020-10-31;0.031032951063799774
Uruguay;2020-11-30;0.07867630357826047
Uruguay;2020-12-31;0.3817801456475998
Uruguay;2021-01-31;0.6328937190516123
Uruguay;2021-02-28;0.46796999303629794
Uruguay;2021-03-31;1.3689907122810745
Uruguay;2021-04-30;2.6737564581212054
Uruguay;2021-05-16;1.211494167503664
Uzbekistan;2020-03-31;0.000510917515534208
Uzbekistan;2020-04-30;0.005578263166680505
Uzbekistan;2020-05-31;0.004732709617580032
Uzbekistan;2020-06-30;0.014580570033958686
Uzbekistan;2020-07-31;0.04632916371855807
Uzbekistan;2020-08-31;0.05343420378838466
Uzbekistan;2020-09-30;0.044291469299877775
Uzbekistan;2020-10-31;0.030520598954280324
Uzbekistan;2020-11-30;0.01841095748960111
Uzbekistan;2020-12-31;0.011849700974319703
Uzbekistan;2021-01-31;0.00456837942252517
Uzbekistan;2021-02-28;0.00363020339984832
Uzbekistan;2021-03-31;0.008793159346299265
Uzbekistan;2021-04-30;0.023720316700737296
Uzbekistan;2021-05-16;0.017514610971120042
Vanuatu;2020-11-30;0.0
Vanuatu;2020-12-31;0.0
Vanuatu;2021-01-31;0.0
Vanuatu;2021-02-28;0.0
Vanuatu;2021-03-31;0.0006511476477291225
Vanuatu;2021-04-30;0.00032557382386456127
Vanuatu;2021-05-16;0.0
Vatican;2020-03-31;0.6180469715698393
Vatican;2020-04-30;0.6180469715698393
Vatican;2020-05-31;0.12360939431396785
Vatican;2020-06-30;0.0
Vatican;2020-07-31;0.0
Vatican;2020-08-31;0.0
Vatican;2020-09-30;0.0
Vatican;2020-10-31;1.8541409147095178
Vatican;2020-11-30;0.0
Vatican;2020-12-31;0.0
Vatican;2021-01-31;0.0
Vatican;2021-02-28;0.0
Vatican;2021-03-31;0.0
Vatican;2021-04-30;0.0
Vatican;2021-05-16;0.0
Venezuela;2020-03-31;0.0004677179160191733
Venezuela;2020-04-30;0.0006963018599383182
Venezuela;2020-05-31;0.004139127722966669
Venezuela;2020-06-30;0.015199073932592986
Venezuela;2020-07-31;0.04480948636027298
Venezuela;2020-08-31;0.09900849780153237
Venezuela;2020-09-30;0.09985250005600306
Venezuela;2020-10-31;0.059400175334435014
Venezuela;2020-11-30;0.03650661418191758
Venezuela;2020-12-31;0.039260171537128206
Venezuela;2021-01-31;0.04586800585442164
Venezuela;2021-02-28;0.042864764498930105
Venezuela;2021-03-31;0.07519005084515748
Venezuela;2021-04-30;0.13077111597811264
Venezuela;2021-05-16;0.061956798830269146
Vietnam;2020-01-31;0.0
Vietnam;2020-02-29;1.4382785909262723e-05
Vietnam;2020-03-31;0.00020135900272967813
Vietnam;2020-04-30;5.958582733837414e-05
Vietnam;2020-05-31;5.958582733837414e-05
Vietnam;2020-06-30;2.7738229967863824e-05
Vietnam;2020-07-31;0.00020855039568430948
Vietnam;2020-08-31;0.0004992881394215488
Vietnam;2020-09-30;5.136709253308115e-05
Vietnam;2020-10-31;8.835139915689959e-05
Vietnam;2020-11-30;0.00017156608906049105
Vietnam;2020-12-31;0.00012122633837807152
Vietnam;2021-01-31;0.0003523782547769367
Vietnam;2021-02-28;0.0006482527077674841
Vietnam;2021-03-31;0.0001592379868525516
Vietnam;2021-04-30;0.0003338861014650275
Vietnam;2021-05-16;0.0013191069362495239
Wallis and Futuna;2021-03-31;0.0
Wallis and Futuna;2021-04-30;0.0
Wallis and Futuna;2021-05-11;0.0
World;2020-01-31;0.00012020836362508726
World;2020-02-29;0.000976112439143905
World;2020-03-31;0.010132153856156354
World;2020-04-30;0.030841796992857287
World;2020-05-31;0.03731121355551809
World;2020-06-30;0.05477684733686213
World;2020-07-31;0.09168726799077817
World;2020-08-31;0.10140508144992283
World;2020-09-30;0.10908100767716435
World;2020-10-31;0.15562335118249082
World;2020-11-30;0.22153829239687606
World;2020-12-31;0.24793008353250065
World;2021-01-31;0.24291511119529768
World;2021-02-28;0.1430746628326444
World;2021-03-31;0.18881758864719494
World;2021-04-30;0.2886769085683213
World;2021-05-16;0.14972101789595804
Yemen;2020-04-30;1.676391525666493e-05
Yemen;2020-05-31;0.0010628322272725566
Yemen;2020-06-30;0.0027995738478630433
Yemen;2020-07-31;0.001911086339259802
Yemen;2020-08-31;0.0007711401018065867
Yemen;2020-09-30;0.00025481151190130696
Yemen;2020-10-31;9.723070848865659e-05
Yemen;2020-11-30;4.6938962718661806e-05
Yemen;2020-12-31;7.37612271293257e-05
Yemen;2021-01-31;6.705566102665972e-05
Yemen;2021-02-28;0.0005498564204186097
Yemen;2021-03-31;0.006946966482361948
Yemen;2021-04-30;0.006571454780612653
Yemen;2021-05-16;0.0007577289696012548
Zambia;2020-03-31;0.0001795043460721947
Zambia;2020-04-30;0.0003862063203371461
Zambia;2020-05-31;0.005172988882262338
Zambia;2020-06-30;0.002921025267902077
Zambia;2020-07-31;0.02376528751483087
Zambia;2020-08-31;0.03336605026687401
Zambia;2020-09-30;0.014480017249823705
Zambia;2020-10-31;0.009100326393296415
Zambia;2020-11-30;0.006609023650839895
Zambia;2020-12-31;0.016742859915461067
Zambia;2021-01-31;0.180701041712676
Zambia;2021-02-28;0.1322729449526533
Zambia;2021-03-31;0.05376427141144159
Zambia;2021-04-30;0.017232417222930688
Zambia;2021-05-16;0.004623596792768651
Zimbabwe;2020-03-31;4.709704891909918e-05
Zimbabwe;2020-04-30;0.0002153007950587391
Zimbabwe;2020-05-31;0.0009284846786908124
Zimbabwe;2020-06-30;0.0027787258862268516
Zimbabwe;2020-07-31;0.017345170301919666
Zimbabwe;2020-08-31;0.02239128268610887
Zimbabwe;2020-09-30;0.009022448942930285
Zimbabwe;2020-10-31;0.0035591912683147807
Zimbabwe;2020-11-30;0.010650661205562
Zimbabwe;2020-12-31;0.02635416294515878
Zimbabwe;2021-01-31;0.12988020461918437
Zimbabwe;2021-02-28;0.0181727327329267
Zimbabwe;2021-03-31;0.005335422827549378
Zimbabwe;2021-04-30;0.009251206037680195
