country;date;newcases;isocode
Ireland;2020-08-31;55.61185597784923;IRL
Ireland;2020-09-30;148.7303242175254;IRL
Ireland;2020-10-31;512.3945987238031;IRL
Ireland;2020-11-30;224.55362675979325;IRL
Ireland;2020-12-31;389.5462672009941;IRL
Ireland;2021-01-31;2086.25467718796;IRL
Ireland;2021-02-28;466.706198473975;IRL
Ireland;2021-03-31;329.3372184675106;IRL
Ireland;2021-04-30;263.5993872569867;IRL
Ireland;2021-05-16;121.5117027920959;IRL
Isle of Man;2021-01-31;0.0;IMN
Isle of Man;2021-02-28;0.0;IMN
Isle of Man;2021-03-31;0.0;IMN
Isle of Man;2021-04-30;0.0;IMN
Isle of Man;2021-05-12;0.0;IMN
Israel;2020-02-29;0.06931975713592022;ISR
Israel;2020-03-31;66.30434770050768;ISR
Israel;2020-04-30;117.60096798108864;ISR
Israel;2020-05-31;13.667545448632268;ISR
Israel;2020-06-30;96.57397498319285;ISR
Israel;2020-07-31;534.8712460607603;ISR
Israel;2020-08-31;521.8853448906314;ISR
Israel;2020-09-30;1507.7624841705447;ISR
Israel;2020-10-31;773.3543171940379;ISR
Israel;2020-11-30;263.9003154164482;ISR
Israel;2020-12-31;994.4034694076315;ISR
Israel;2021-01-31;2483.091467072942;ISR
Israel;2021-02-28;1529.3324819326717;ISR
Israel;2021-03-31;661.9805740623261;ISR
Israel;2021-04-30;62.722826915151806;ISR
Israel;2021-05-16;7.371000842119516;ISR
Italy;2020-02-29;1.8623320485778234;ITA
Italy;2020-03-31;173.10756796833863;ITA
Italy;2020-04-30;164.84946502113698;ITA
Italy;2020-05-31;45.539476576857716;ITA
Italy;2020-06-30;12.783272116747776;ITA
Italy;2020-07-31;11.509741319762941;ITA
Italy;2020-08-31;35.85237283927307;ITA
Italy;2020-09-30;75.49722115580097;ITA
Italy;2020-10-31;602.9738300337198;ITA
Italy;2020-11-30;1525.1341722582388;ITA
Italy;2020-12-31;836.2499393832419;ITA
Italy;2021-01-31;700.6999523732561;ITA
Italy;2021-02-28;615.6495963039688;ITA
Italy;2021-03-31;1090.9924853744085;ITA
Italy;2021-04-30;724.0171435107784;ITA
Italy;2021-05-16;225.71100562821223;ITA
Jamaica;2020-03-31;1.1819688291180384;JAM
Jamaica;2020-04-30;13.035427658273225;JAM
Jamaica;2020-05-31;5.53836822786738;JAM
Jamaica;2020-06-30;3.917382405076928;JAM
Jamaica;2020-07-31;5.943614683564993;JAM
Jamaica;2020-08-31;53.39122053816054;JAM
Jamaica;2020-09-30;135.85887427262483;JAM
Jamaica;2020-10-31;88.20864519018048;JAM
Jamaica;2020-11-30;56.36302787994303;JAM
Jamaica;2020-12-31;69.70239037998947;JAM
Jamaica;2021-01-31;92.46373297500541;JAM
Jamaica;2021-02-28;256.9937939882364;JAM
Jamaica;2021-03-31;539.4505736094727;JAM
Jamaica;2021-04-30;214.1389812982138;JAM
Jamaica;2021-05-16;58.79450661412872;JAM
Japan;2020-01-31;0.010278592716440556;JPN
Japan;2020-02-29;0.1818520249831791;JPN
Japan;2020-03-31;1.5892285661573478;JPN
Japan;2020-04-30;9.510860906620266;JPN
Japan;2020-05-31;1.9505606331891427;JPN
Japan;2020-06-30;1.4737920633419384;JPN
Japan;2020-07-31;13.930655774689704;JPN
Japan;2020-08-31;25.42923838047394;JPN
Japan;2020-09-30;12.014093563562636;JPN
Japan;2020-10-31;14.023163109137672;JPN
Japan;2020-11-30;37.66313569597276;JPN
Japan;2020-12-31;68.6681152946266;JPN
Japan;2021-01-31;119.4672924822104;JPN
Japan;2021-02-28;33.14767084954261;JPN
Japan;2021-03-31;33.643415282866314;JPN
Japan;2021-04-30;93.7905772155637;JPN
Japan;2021-05-16;72.63881472708542;JPN
Jersey;2021-03-31;0.0;JEY
Jersey;2021-04-30;0.0;JEY
Jersey;2021-05-13;0.0;JEY
Jordan;2020-03-31;2.6756469086967343;JOR
Jordan;2020-04-30;1.7543618925154414;JOR
Jordan;2020-05-31;2.803058666253722;JOR
Jordan;2020-06-30;3.8517554399920026;JOR
Jordan;2020-07-31;1.6759546570957569;JOR
Jordan;2020-08-31;8.242560623494336;JOR
Jordan;2020-09-30;95.96065524926641;JOR
Jordan;2020-10-31;595.7185729099081;JOR
Jordan;2020-11-30;1438.9981907530428;JOR
Jordan;2020-12-31;735.6950899428999;JOR
Jordan;2021-01-31;304.710118649749;JOR
Jordan;2021-02-28;629.5610958979295;JOR
Jordan;2021-03-31;2160.972014497498;JOR
Jordan;2021-04-30;978.0910582428546;JOR
Jordan;2021-05-16;125.2653594873735;JOR
Kazakhstan;2020-03-31;1.8054283959375836;KAZ
Kazakhstan;2020-04-30;16.291461543283386;KAZ
Kazakhstan;2020-05-31;39.70877321566556;KAZ
Kazakhstan;2020-06-30;60.97980865334907;KAZ
Kazakhstan;2020-07-31;362.465047785003;KAZ
Kazakhstan;2020-08-31;214.65957795475;KAZ
Kazakhstan;2020-09-30;53.43855022076022;KAZ
Kazakhstan;2020-10-31;47.88912134593142;KAZ
Kazakhstan;2020-11-30;132.4193853586787;KAZ
Kazakhstan;2020-12-31;141.84063265193413;KAZ
Kazakhstan;2021-01-31;179.92505288600393;KAZ
Kazakhstan;2021-02-28;143.10816055232686;KAZ
Kazakhstan;2021-03-31;185.10700518466842;KAZ
Kazakhstan;2021-04-30;415.76512857126653;KAZ
Kazakhstan;2021-05-16;206.5644417841744;KAZ
Kenya;2020-03-31;0.10972396055144658;KEN
Kenya;2020-04-30;0.6267283848447034;KEN
Kenya;2020-05-31;2.9123342749756844;KEN
Kenya;2020-06-30;8.19024275031476;KEN
Kenya;2020-07-31;26.53832062829056;KEN
Kenya;2020-08-31;25.227212286108013;KEN
Kenya;2020-09-30;8.048903411299337;KEN
Kenya;2020-10-31;30.988650079131432;KEN
Kenya;2020-11-30;52.86463224805798;KEN
Kenya;2020-12-31;23.87890938102668;KEN
Kenya;2021-01-31;7.734609354804515;KEN
Kenya;2021-02-28;9.670586353686819;KEN
Kenya;2021-03-31;52.23046495063351;KEN
Kenya;2021-04-30;46.97673294117866;KEN
Kenya;2021-05-16;11.431748906944783;KEN
Kosovo;2020-03-31;5.380867085339517;OWID_KOS
Kosovo;2020-04-30;35.85520086673351;OWID_KOS
Kosovo;2020-05-31;14.021297885836626;OWID_KOS
Kosovo;2020-06-30;89.45691529376947;OWID_KOS
Kosovo;2020-07-31;286.16899854820065;OWID_KOS
Kosovo;2020-08-31;265.1111821661508;OWID_KOS
Kosovo;2020-09-30;112.06690487351341;OWID_KOS
Kosovo;2020-10-31;191.84860723498971;OWID_KOS
Kosovo;2020-11-30;1048.648212362128;OWID_KOS
Kosovo;2020-12-31;597.4832028990456;OWID_KOS
Kosovo;2021-01-31;450.95805303672336;OWID_KOS
Kosovo;2021-02-28;425.9680645538485;OWID_KOS
Kosovo;2021-03-31;1072.5516796066172;OWID_KOS
Kosovo;2021-04-30;747.9922639687827;OWID_KOS
Kosovo;2021-05-16;148.38775769955512;OWID_KOS
Kuwait;2020-02-29;1.030309118493276;KWT
Kuwait;2020-03-31;5.713532384371803;KWT
Kuwait;2020-04-30;87.45919449028149;KWT
Kuwait;2020-05-31;539.0155817862891;KWT
Kuwait;2020-06-30;448.46545994052775;KWT
Kuwait;2020-07-31;486.16540723084984;KWT
Kuwait;2020-08-31;425.0493436111351;KWT
Kuwait;2020-09-30;470.03170307989836;KWT
Kuwait;2020-10-31;485.74391713692086;KWT
Kuwait;2020-11-30;391.25988774782155;KWT
Kuwait;2020-12-31;186.13470870234207;KWT
Kuwait;2021-01-31;336.91108174730124;KWT
Kuwait;2021-02-28;599.3354974508045;KWT
Kuwait;2021-03-31;965.9382147037757;KWT
Kuwait;2021-04-30;980.8542808055987;KWT
Kuwait;2021-05-16;413.0134598178273;KWT
Kyrgyzstan;2020-03-31;1.5940673717247087;KGZ
Kyrgyzstan;2020-04-30;9.794317793577779;KGZ
Kyrgyzstan;2020-05-31;15.358226023732291;KGZ
Kyrgyzstan;2020-06-30;57.60101137443708;KGZ
Kyrgyzstan;2020-07-31;464.4100701527592;KGZ
Kyrgyzstan;2020-08-31;124.0460311477699;KGZ
Kyrgyzstan;2020-09-30;42.47269891393431;KGZ
Kyrgyzstan;2020-10-31;187.13431289795165;KGZ
Kyrgyzstan;2020-11-30;219.18426361214748;KGZ
Kyrgyzstan;2020-12-31;120.41339684874339;KGZ
Kyrgyzstan;2021-01-31;52.60422326691539;KGZ
Kyrgyzstan;2021-02-28;25.48975037671337;KGZ
Kyrgyzstan;2021-03-31;35.054154607061626;KGZ
Kyrgyzstan;2021-04-30;103.2618450318208;KGZ
Kyrgyzstan;2021-05-16;79.6727134444715;KGZ
Laos;2020-03-31;0.09621257811774109;LAO
Laos;2020-04-30;0.13744654016820157;LAO
Laos;2020-05-31;0.0;LAO
Laos;2020-06-30;0.0;LAO
Laos;2020-07-31;0.013744654016820158;LAO
Laos;2020-08-31;0.027489308033640317;LAO
Laos;2020-09-30;0.013744654016820158;LAO
Laos;2020-10-31;0.013744654016820158;LAO
Laos;2020-11-30;0.20616981025230235;LAO
Laos;2020-12-31;0.027489308033640317;LAO
Laos;2021-01-31;0.041233962050460475;LAO
Laos;2021-02-28;0.013744654016820158;LAO
Laos;2021-03-31;0.05497861606728063;LAO
Laos;2021-04-30;9.731215043908671;LAO
Laos;2021-05-16;11.463041450028012;LAO
Latvia;2020-02-29;0.0;LVA
Latvia;2020-03-31;21.100603222772534;LVA
Latvia;2020-04-30;24.387631865515996;LVA
Latvia;2020-05-31;11.027450930494188;LVA
Latvia;2020-06-30;2.756862732623547;LVA
Latvia;2020-07-31;5.990874784355015;LVA
Latvia;2020-08-31;8.747737516978564;LVA
Latvia;2020-09-30;22.69110095313227;LVA
Latvia;2020-10-31;215.77752541880454;LVA
Latvia;2020-11-30;592.7785041050747;LVA
Latvia;2020-12-31;1263.3323472247405;LVA
Latvia;2021-01-31;1305.5865702612975;LVA
Latvia;2021-02-28;1057.4159077341665;LVA
Latvia;2021-03-31;857.6493928009832;LVA
Latvia;2021-04-30;858.6036914391989;LVA
Latvia;2021-05-16;499.41628733295795;LVA
Lebanon;2020-02-29;0.04395319746325586;LBN
Lebanon;2020-03-31;6.827396672625744;LBN
Lebanon;2020-04-30;3.736021784376748;LBN
Lebanon;2020-05-31;7.252277581437217;LBN
Lebanon;2020-06-30;8.17529472816559;LBN
Lebanon;2020-07-31;40.686009785153836;LBN
Lebanon;2020-08-31;186.84504241630066;LBN
Lebanon;2020-09-30;327.0996955215501;LBN
Lebanon;2020-10-31;609.3964317622215;LBN
Lebanon;2020-11-30;684.4391908978203;LBN
Lebanon;2020-12-31;784.6964343115069;LBN
Lebanon;2021-01-31;1716.5774758616367;LBN
Lebanon;2021-02-28;1084.149568628669;LBN
Lebanon;2021-03-31;1367.6769943983115;LBN
Lebanon;2021-04-30;852.3697073390998;LBN
Lesotho;2020-05-31;428.3342949382239;LSO
Lesotho;2020-06-30;1.1669962264010023;LSO
Lesotho;2020-07-31;26.93427290533513;LSO
Lesotho;2020-08-31;22.453007395955286;LSO
Lesotho;2020-09-30;23.80672301858045;LSO
Lesotho;2020-10-31;16.71138596206235;LSO
Lesotho;2020-11-30;7.282056452742254;LSO
Lesotho;2020-12-31;45.97965132019949;LSO
Lesotho;2021-01-31;254.77861614786684;LSO
Lesotho;2021-02-28;85.28408422538524;LSO
Lesotho;2021-03-31;10.036167547048619;LSO
Lesotho;2021-04-30;1.1669962264010023;LSO
Lesotho;2021-05-16;2.7541110943063654;LSO
Liberia;2020-03-31;0.039543845919777006;LBR
Liberia;2020-04-30;2.7285253684646134;LBR
Liberia;2020-05-31;2.90647267510361;LBR
Liberia;2020-06-30;9.727786096265143;LBR
Liberia;2020-07-31;8.02740072171473;LBR
Liberia;2020-08-31;2.3330869092668434;LBR
Liberia;2020-09-30;0.7711049954356516;LBR
Liberia;2020-10-31;1.6410696056707457;LBR
Liberia;2020-11-30;3.3414549802211564;LBR
Liberia;2020-12-31;3.638033824619484;LBR
Liberia;2021-01-31;3.163507673582161;LBR
Liberia;2021-02-28;1.4828942219916377;LBR
Liberia;2021-03-31;0.5536138428768781;LBR
Liberia;2021-04-30;1.1269996087136445;LBR
Liberia;2021-05-16;0.29657884439832755;LBR
Libya;2020-03-31;0.14553314393649983;LBY
Libya;2020-04-30;0.742219034076149;LBY
Libya;2020-05-31;1.382564867396748;LBY
Libya;2020-06-30;9.721614014958188;LBY
Libya;2020-07-31;40.705620359038996;LBY
Libya;2020-08-31;150.55403740230906;LBY
Libya;2020-09-30;299.20159061904997;LBY
Libya;2020-10-31;386.68156343928;LBY
Libya;2020-11-30;316.0106687437157;LBY
Libya;2020-12-31;254.21729582827788;LBY
Libya;2021-01-31;260.3151345592172;LBY
Libya;2021-02-28;214.03559478741025;LBY
Libya;2021-03-31;372.84136145091884;LBY
Libya;2021-04-30;269.9785353166008;LBY
Libya;2021-05-16;56.78703276402223;LBY
Liechtenstein;2020-03-31;175.68240816005454;LIE
Liechtenstein;2020-04-30;36.70975692896662;LIE
Liechtenstein;2020-05-31;0.0;LIE
Liechtenstein;2020-06-30;0.0;LIE
Liechtenstein;2020-07-31;15.732752969557122;LIE
Liechtenstein;2020-08-31;49.82038440359756;LIE
Liechtenstein;2020-09-30;28.843380444188057;LIE
Liechtenstein;2020-10-31;1088.1820803943676;LIE
Liechtenstein;2020-11-30;1932.5064897605998;LIE
Liechtenstein;2020-12-31;2270.7606786060783;LIE
Liechtenstein;2021-01-31;833.8359073865275;LIE
Liechtenstein;2021-02-28;194.03728662453784;LIE
Liechtenstein;2021-03-31;270.07892597739726;LIE
Liechtenstein;2021-04-30;671.2641267011039;LIE
Liechtenstein;2021-05-16;154.70540420064503;LIE
Lithuania;2020-03-31;17.15466862286214;LTU
Lithuania;2020-04-30;33.31752556945602;LTU
Lithuania;2020-05-31;10.7262596100123;LTU
Lithuania;2020-06-30;5.326396039218438;LTU
Lithuania;2020-07-31;9.440577807442335;LTU
Lithuania;2020-08-31;30.525759369589807;LTU
Lithuania;2020-09-30;65.67997322843149;LTU
Lithuania;2020-10-31;372.00284613217326;LTU
Lithuania;2020-11-30;1707.9731740655204;LTU
Lithuania;2020-12-31;2962.3578081843566;LTU
Lithuania;2021-01-31;1363.300249679406;LTU
Lithuania;2021-02-28;609.8539796076172;LTU
Lithuania;2021-03-31;623.5189404806466;LTU
Lithuania;2021-04-30;1144.2568042872713;LTU
Lithuania;2021-05-16;671.01569964416;LTU
Luxembourg;2020-02-29;0.1597505335667821;LUX
Luxembourg;2020-03-31;347.77691157488465;LUX
Luxembourg;2020-04-30;256.5593569082521;LUX
Luxembourg;2020-05-31;37.38162485462702;LUX
Luxembourg;2020-06-30;44.88989993226578;LUX
Luxembourg;2020-07-31;382.7622784260099;LUX
Luxembourg;2020-08-31;204.16118189834754;LUX
Luxembourg;2020-09-30;300.9700052398175;LUX
Luxembourg;2020-10-31;1377.8483520134957;LUX
Luxembourg;2020-11-30;2802.6633608956254;LUX
Luxembourg;2020-12-31;1874.9920124733217;LUX
Luxembourg;2021-01-31;634.6888698608253;LUX
Luxembourg;2021-02-28;754.3420195023451;LUX
Luxembourg;2021-03-31;1043.4904852582208;LUX
Luxembourg;2021-04-30;888.6922182320089;LUX
Luxembourg;2021-05-16;274.29166613416487;LUX
Macao;2021-02-28;0.0;MAC
Macao;2021-03-31;0.0;MAC
Macao;2021-04-30;0.0;MAC
Macao;2021-05-16;0.0;MAC
Madagascar;2020-03-31;0.1950090749639802;MDG
Madagascar;2020-04-30;0.2564008207859739;MDG
Madagascar;2020-05-31;2.3473314578997617;MDG
Madagascar;2020-06-30;5.211075836537471;MDG
Madagascar;2020-07-31;31.25200990256083;MDG
Madagascar;2020-08-31;14.427060268168535;MDG
Madagascar;2020-09-30;5.579426311469433;MDG
Madagascar;2020-10-31;2.5387292536977424;MDG
Madagascar;2020-11-30;0.8305942081799157;MDG
Madagascar;2020-12-31;1.3470071289178633;MDG
Madagascar;2021-01-31;4.878838153265504;MDG
Madagascar;2021-02-28;2.766239841155719;MDG
Madagascar;2021-03-31;16.593827767768314;MDG
Madagascar;2021-04-30;45.458782141603386;MDG
Madagascar;2021-05-16;11.292469952080854;MDG
Malawi;2020-03-31;0.0;MWI
Malawi;2020-04-30;0.19341394164283188;MWI
Malawi;2020-05-31;1.2911687455616074;MWI
Malawi;2020-06-30;4.9137595984935665;MWI
Malawi;2020-07-31;14.919010525638978;MWI
Malawi;2020-08-31;7.778376896338752;MWI
Malawi;2020-09-30;1.0820725924342216;MWI
Malawi;2020-10-31;0.8207024010249894;MWI
Malawi;2020-11-30;0.5122855751620953;MWI
Malawi;2020-12-31;2.9012091246424783;MWI
Malawi;2021-01-31;90.32431074720249;MWI
Malawi;2021-02-28;41.72513735656984;MWI
Malawi;2021-03-31;8.39521054806454;MWI
Malawi;2021-04-30;2.754841817453308;MWI
Malawi;2021-05-16;0.7109269206331118;MWI
Malaysia;2020-01-31;0.015448310909492115;MYS
Malaysia;2020-02-29;0.0525242570922732;MYS
Malaysia;2020-03-31;8.468764040583578;MYS
Malaysia;2020-04-30;9.998146820623298;MYS
Malaysia;2020-05-31;5.613916184509435;MYS
Malaysia;2020-06-30;2.533522989156707;MYS
Malaysia;2020-07-31;1.0412161552997685;MYS
Malaysia;2020-08-31;1.1246370342110261;MYS
Malaysia;2020-09-30;5.820923550696629;MYS
Malaysia;2020-10-31;62.794294184903556;MYS
Malaysia;2020-11-30;105.50887384964925;MYS
Malaysia;2020-12-31;146.1811868121601;MYS
Malaysia;2021-01-31;308.5985483901964;MYS
Malaysia;2021-02-28;265.0713875716114;MYS
Malaysia;2021-03-31;138.25620331559062;MYS
Malaysia;2021-04-30;195.30681550434502;MYS
Malaysia;2021-05-16;189.6959889820175;MYS
Maldives;2020-03-31;2.5899930070188812;MDV
Maldives;2020-04-30;83.2497752256069;MDV
Maldives;2020-05-31;241.42434815426;MDV
Maldives;2020-06-30;108.779706294793;MDV
Maldives;2020-07-31;264.91928471793125;MDV
Maldives;2020-08-31;742.0329965109094;MDV
Maldives;2020-09-30;460.0937577468541;MDV
Maldives;2020-10-31;253.07931668584493;MDV
Maldives;2020-11-30;250.11932467782339;MDV
Maldives;2020-12-31;138.0096273740061;MDV
Maldives;2021-01-31;376.8439825212472;MDV
Maldives;2021-02-28;731.1180259813299;MDV
Maldives;2021-03-31;792.9078591487802;MDV
Maldives;2021-04-30;1064.8571248857627;MDV
Maldives;2021-05-16;2717.272663363809;MDV
Mali;2020-03-31;0.12838977397177814;MLI
Mali;2020-04-30;2.281387522113904;MLI
Mali;2020-05-31;3.827002878004926;MLI
Mali;2020-06-30;4.523270498390338;MLI
Mali;2020-07-31;1.7480761533080562;MLI
Mali;2020-08-31;1.1900744433537898;MLI
Mali;2020-09-30;1.6888193345518512;MLI
Mali;2020-10-31;2.1529977481421256;MLI
Mali;2020-11-30;5.708406873514444;MLI
Mali;2020-12-31;11.752602386647384;MLI
Mali;2021-01-31;4.385004587959192;MLI
Mali;2021-02-28;1.407349445459876;MLI
Mali;2021-03-31;8.226821670653168;MLI
Mali;2021-04-30;18.843668364473285;MLI
Mali;2021-05-16;1.6394386522550135;MLI
Malta;2020-02-29;0.0;MLT
Malta;2020-03-31;38.27521464695078;MLT
Malta;2020-04-30;67.03824577217415;MLT
Malta;2020-05-31;34.651525686292715;MLT
Malta;2020-06-30;11.776989122138701;MLT
Malta;2020-07-31;34.87800624633385;MLT
Malta;2020-08-31;249.3550966052829;MLT
Malta;2020-09-30;266.1146580483264;MLT
Malta;2020-10-31;675.8179911627285;MLT
Malta;2020-11-30;867.6470255175647;MLT
Malta;2020-12-31;657.0201046793148;MLT
Malta;2021-01-31;1131.0439168453975;MLT
Malta;2021-02-28;1037.0544844283293;MLT
Malta;2021-03-31;1483.6741488294351;MLT
Malta;2021-04-30;285.13902509178126;MLT
Malta;2021-05-16;42.578345287732226;MLT
Marshall Islands;2020-10-31;0.0;MHL
Marshall Islands;2020-11-30;5.068081224448424;MHL
Marshall Islands;2020-12-31;0.0;MHL
Marshall Islands;2021-01-31;0.0;MHL
Marshall Islands;2021-02-28;0.0;MHL
Marshall Islands;2021-03-31;0.0;MHL
Marshall Islands;2021-04-30;0.0;MHL
Marshall Islands;2021-05-16;0.0;MHL
Mauritania;2020-03-31;0.10753474447594018;MRT
Mauritania;2020-04-30;0.04301389779037607;MRT
Mauritania;2020-05-31;11.226627323288154;MRT
Mauritania;2020-06-30;82.43613511525574;MRT
Mauritania;2020-07-31;41.87402949893111;MRT
Mauritania;2020-08-31;15.87212828464877;MRT
Mauritania;2020-09-30;9.764154798415369;MRT
Mauritania;2020-10-31;4.322896727932795;MRT
Mauritania;2020-11-30;19.313240107878855;MRT
Mauritania;2020-12-31;123.94454648296865;MRT
Mauritania;2021-01-31;44.17527303071623;MRT
Mauritania;2021-02-28;12.301974768047556;MRT
Mauritania;2021-03-31;13.764447292920343;MRT
Mauritania;2021-04-30;11.93635663682936;MRT
Mauritania;2021-05-16;9.161960229350104;MRT
Mauritius;2020-03-31;11.008305766700975;MUS
Mauritius;2020-04-30;15.018474295999187;MUS
Mauritius;2020-05-31;0.23589226642930664;MUS
Mauritius;2020-06-30;0.47178453285861327;MUS
Mauritius;2020-07-31;0.23589226642930664;MUS
Mauritius;2020-08-31;0.9435690657172265;MUS
Mauritius;2020-09-30;1.9657688869108887;MUS
Mauritius;2020-10-31;4.717845328586133;MUS
Mauritius;2020-11-30;4.953737595015439;MUS
Mauritius;2020-12-31;1.8085073759580172;MUS
Mauritius;2021-01-31;3.302491730010293;MUS
Mauritius;2021-02-28;3.223860974533857;MUS
Mauritius;2021-03-31;32.86765578915006;MUS
Mauritius;2021-04-30;14.232166741234833;MUS
Mauritius;2021-05-16;5.740045149779794;MUS
Mexico;2020-01-31;0.0;MEX
Mexico;2020-02-29;0.0031023924541501106;MEX
Mexico;2020-03-31;0.939249315493946;MEX
Mexico;2020-04-30;13.967746426697333;MEX
Mexico;2020-05-31;55.40872923112097;MEX
Mexico;2020-06-30;105.03537452581968;MEX
Mexico;2020-07-31;153.99345424664904;MEX
Mexico;2020-08-31;135.66994881432495;MEX
Mexico;2020-09-30;111.41932259834705;MEX
Mexico;2020-10-31;140.96185474299148;MEX
Mexico;2020-11-30;146.2630678490205;MEX
Mexico;2020-12-31;242.4139659842678;MEX
Mexico;2021-01-31;331.23856433903956;MEX
Mexico;2021-02-28;172.70863672630958;MEX
Mexico;2021-03-31;117.85135775391377;MEX
Mexico;2021-04-30;82.11102108399096;MEX
Mexico;2021-05-16;28.827430683962824;MEX
Micronesia (country);2021-01-31;0.8694064562123438;FSM
Micronesia (country);2021-02-28;0.0;FSM
Micronesia (country);2021-03-31;0.0;FSM
Micronesia (country);2021-04-30;0.0;FSM
Micronesia (country);2021-05-16;0.0;FSM
Moldova;2020-03-31;8.725910475629053;MDA
Moldova;2020-04-30;87.85405319781069;MDA
Moldova;2020-05-31;107.93356309911617;MDA
Moldova;2020-06-30;207.28995283298335;MDA
Moldova;2020-07-31;201.29088938098838;MDA
Moldova;2020-08-31;302.1098607002593;MDA
Moldova;2020-09-30;399.6566155911692;MDA
Moldova;2020-10-31;570.109344086696;MDA
Moldova;2020-11-30;776.506874257399;MDA
Moldova;2020-12-31;928.4666220290071;MDA
Moldova;2021-01-31;360.58833459801195;MDA
Moldova;2021-02-28;635.8263573562772;MDA
Moldova;2021-03-31;1110.2729499502104;MDA
Moldova;2021-04-30;510.5649208978862;MDA
Moldova;2021-05-16;74.56687133719373;MDA
Monaco;2020-03-31;129.95617164407298;MCO
Monaco;2020-04-30;109.57088981755172;MCO
Monaco;2020-05-31;10.192640913260625;MCO
Monaco;2020-06-30;10.192640913260625;MCO
Monaco;2020-07-31;43.318723881357656;MCO
Monaco;2020-08-31;86.63744776271531;MCO
Monaco;2020-09-30;193.6601773519519;MCO
Monaco;2020-10-31;359.29059219243703;MCO
Monaco;2020-11-30;637.0400570787891;MCO
Monaco;2020-12-31;677.8106207318316;MCO
Monaco;2021-01-31;1539.0887779023544;MCO
Monaco;2021-02-28;1189.990826623178;MCO
Monaco;2021-03-31;845.9891958006319;MCO
Monaco;2021-04-30;422.99459790031597;MCO
Monaco;2021-05-16;99.37824890429111;MCO
Mongolia;2020-03-31;0.3355405802777788;MNG
Mongolia;2020-04-30;0.7930959170202043;MNG
Mongolia;2020-05-31;4.301020165378801;MNG
Mongolia;2020-06-30;1.25065125376263;MNG
Mongolia;2020-07-31;2.1657619272474813;MNG
Mongolia;2020-08-31;0.39654795851010216;MNG
Mongolia;2020-09-30;0.2745332020454554;MNG
Mongolia;2020-10-31;1.0066217408333364;MNG
Mongolia;2020-11-30;13.879178547853577;MNG
Mongolia;2020-12-31;12.781045739671757;MNG
Mongolia;2021-01-31;17.448110174444498;MNG
Mongolia;2021-02-28;34.713198214192026;MNG
Mongolia;2021-03-31;179.6362252050763;MNG
Mongolia;2021-04-30;867.6469332201036;MNG
Mongolia;2021-05-16;362.6888635911627;MNG
Montenegro;2020-03-31;17.03653460964045;MNE
Montenegro;2020-04-30;33.913849269658094;MNE
Montenegro;2020-05-31;0.3184398992456159;MNE
Montenegro;2020-06-30;35.66526871550898;MNE
Montenegro;2020-07-31;402.03037279759;MNE
Montenegro;2020-08-31;280.5455512353876;MNE
Montenegro;2020-09-30;945.2888409106108;MNE
Montenegro;2020-10-31;1205.1357986950334;MNE
Montenegro;2020-11-30;2694.6384274164016;MNE
Montenegro;2020-12-31;2066.993386003293;MNE
Montenegro;2021-01-31;2081.0047415700997;MNE
Montenegro;2021-02-28;2256.9427859033026;MNE
Montenegro;2021-03-31;2449.439704997277;MNE
Montenegro;2021-04-30;982.5463091223478;MNE
Montenegro;2021-05-16;232.938786298168;MNE
Montserrat;2021-02-28;0.0;MSR
Montserrat;2021-03-31;0.0;MSR
Montserrat;2021-04-21;0.0;MSR
Morocco;2020-02-29;0.0;MAR
Morocco;2020-03-31;1.671608432470731;MAR
Morocco;2020-04-30;10.31141279413874;MAR
Morocco;2020-05-31;9.16810848538242;MAR
Morocco;2020-06-30;12.803924557304173;MAR
Morocco;2020-07-31;31.939370843431842;MAR
Morocco;2020-08-31;103.6776523400161;MAR
Morocco;2020-09-30;165.43504977627268;MAR
Morocco;2020-10-31;258.54661964200056;MAR
Morocco;2020-11-30;371.8502440412849;MAR
Morocco;2020-12-31;224.48048604412864;MAR
Morocco;2021-01-31;81.78418760290755;MAR
Morocco;2021-02-28;33.857521200302635;MAR
Morocco;2021-03-31;33.711221596812486;MAR
Morocco;2021-04-30;41.050585038568094;MAR
Morocco;2021-05-16;10.010685831408997;MAR
Mozambique;2020-03-31;0.022396104869441106;MOZ
Mozambique;2020-04-30;0.21756216158885647;MOZ
Mozambique;2020-05-31;0.5695009523943596;MOZ
Mozambique;2020-06-30;2.0316466560135864;MOZ
Mozambique;2020-07-31;3.1194574639578683;MOZ
Mozambique;2020-08-31;6.565258170299022;MOZ
Mozambique;2020-09-30;15.395722375964372;MOZ
Mozambique;2020-10-31;13.248895752050803;MOZ
Mozambique;2020-11-30;9.060824141465316;MOZ
Mozambique;2020-12-31;9.409563488718042;MOZ
Mozambique;2021-01-31;63.540948958157195;MOZ
Mozambique;2021-02-28;66.21568376827902;MOZ
Mozambique;2021-03-31;26.32822099580441;MOZ
Mozambique;2021-04-30;7.480299026393329;MOZ
Mozambique;2021-05-16;1.7308989620525197;MOZ
Myanmar;2020-03-31;0.012865330826284693;MMR
Myanmar;2020-04-30;0.24995499891067405;MMR
Myanmar;2020-05-31;0.13416702147411183;MMR
Myanmar;2020-06-30;0.13784283028162173;MMR
Myanmar;2020-07-31;0.09924683780276765;MMR
Myanmar;2020-08-31;0.9722514295863718;MMR
